,Text,Offensive,Hate
3392,فيصل الجفن : الهلال خلال 10 سنوات الماضية ينافس في جميع البطولات وفي الدوري يا متصدر يا وصيف يا ثالث URL #السعودية #الفيصلي,NOT_OFF,NOT_HS
3393,🔹🔸يا واسع العطاء ندعوك ان تطهرنا من جميع السيئات و أن ترفعنا عندك أعلى الدرجات و أن تبلغنا أقصى الغايات من جميع الخيرات في الحياة و بعد الممات يا حي ياقيوم يا ذا الجلال والإكرام 🔸🔹,NOT_OFF,NOT_HS
3394,يا كتفي و إتكائي يا دياري و يا ضوئي وإنشراحي يا صاحبي يا حبيبي ياحبيبي💙💙💙@USER,NOT_OFF,NOT_HS
3395,وسط كام ابن متناكة وقف مطاوع وحيدا ليقول غير موافق يا ولاد دين الكلب ويا انا يا انتوا يا عواجيز يا معرصين,OFF,NOT_HS
3396,يا رببب يا كريم فرّحنا بالفوز 😭🤲🏻🤲🏻🤲🏻,NOT_OFF,NOT_HS
3397,@USER @USER عمري ثلاث سنين يا مخ يا نظيف و شفيها مصر؟ يا ساتر تسترنا من الناس القذره. تتكلم عن البنات و شرف البنات وانت عقلك مريض. بكلامك هذا اللي تحاول فيه تطعن بشرف امي وشرفي اقدر اوديك بستين داهيه يا نظيف. حسبي الله ونعم الوكيل فيك وبأمثالك,OFF,NOT_HS
3398,@USER حصل بالفعل ربنا يباركلك يا ابو سليم يا جميل ❤,NOT_OFF,NOT_HS
3399,@USER @USER @USER بس يا عرص احنا في نص النهائي و انت بره بالخمسة يا جزء من النظام يا نادي ولاد الحرام و اسأل ازارو,OFF,HS
3400,متشكرين يا تويتر يا اخويا ❤❤ URL,NOT_OFF,NOT_HS
3401,قوليلي الرد بالتحديد يا نبقي لبعض يا نبقي بعيد .....,NOT_OFF,NOT_HS
3402,تدخل مواويل و تخرج قلبها سالي <LF>يا حسرتي يا شقى يا ما عطيناها <LF>👏🏻👏🏻👏🏻👏🏻👏🏻💛,NOT_OFF,NOT_HS
3403,@USER يا ليتك يا السفيه تبلغ الإرهابي خويك هذا الي يهايط انه لسه الجلد ما بدى اصياحك و اصياحه راح تكون له نغمة خاصة لأنك سفيه انت ومن اتبعك من الغاوين وستظل في سفاهتك حتى تلقى الله الله يقلعك عنا و يقلع من يدعمك يا سفيه القوم يانتن يا منافق URL,OFF,NOT_HS
3404,يا نخلتين في العلالي يا بلحهم دوا <LF>يا نخلتين على نخلتين طابوا ف ليالي الهوا URL,NOT_OFF,NOT_HS
3405,يا كريم يارب يا كريم يارب,NOT_OFF,NOT_HS
3406,RT @USER: ابشر يا طيب يا حبيبي اختي قالت هتعمل عمره ليك وجوزها كمان مكنتش تعرفك بس زعلت عليك اوى هتعملك عمره يا طيب ابشر يا محترم ا…,NOT_OFF,NOT_HS
3407,@USER اللهم آمين ياااارب العالمين يا جبار يا غفور يا تواب يا متكبر سبحانك ربي و تعاليت عما يشركون❤️❤️.,NOT_OFF,NOT_HS
3408,@USER عاش يا ابو كارما يا عسل 😍,NOT_OFF,NOT_HS
3409,RT @USER: يا حلو حسك و يا بخت مسمعي💙,NOT_OFF,NOT_HS
3410,@USER لا يا بهيره مش كدا يا بهيره 😂😂💃💃,NOT_OFF,NOT_HS
3411,@USER انت مين انت حال مصر فى امن وامان واحنا كشعب مبسوطين.. حال مصر مشاريع واستثمار .حال مصر بناء وإسكان وطرق وكبارى حال مصر زيادة مرتبات الموظفين والمعاشات <LF>حال مصر فى عهد السيسى رجل علم العالم معنى الرجوله رجل اخلص لله ثم الوطن ياريت تخليك ,NOT_OFF,NOT_HS
3412,بكفي انتي وردك يا طائفيه يا عنصريه شو بدك يعني ؟ قوم عيسى (يسوع) يشتموا بقوم (محمد) كل هالشغل من ورا قادة العالم لعبه قذره يشارك فيها الاغبياء ويتماهوا بلغباء متل حضرتك URL,OFF,NOT_HS
3413,@USER يا درش يا صديقي❤️ تعالي اقنعهم أنت طيب يابني😂🙆‍♀️,NOT_OFF,NOT_HS
3414,يا شقـيق الروح يا عـذب اللمى..يا عزيزا حـل فـي القلـب كـريم❣️🎻,NOT_OFF,NOT_HS
3415,يا اصدقائي يا عائلتي الصغيره :(,NOT_OFF,NOT_HS
3416,RT @USER: ده يبقى يا ألف نهار أبيض يا أستاذ ممتاز 😂😂 URL,NOT_OFF,NOT_HS
3417,RT @USER: يا بعيد بالمسافه يا قريب بالشعور يعيون ساره❤️ .,NOT_OFF,NOT_HS
3418,@USER مش لوحدك يا فواز يا حبيبي واللّه 😂😂😂🙈,NOT_OFF,NOT_HS
3419,RT @USER: ما هو متعملوش وتقولوا حاجات مثيرة للسخرية وترجعوا تقولوا بس يا نورهان يا متنمرة بطلي تريقة 😂😂😂🤷‍♀️🤷‍♀️🤷‍♀️🤷‍♀️😂😂😂😂😂😂😂😂😂,NOT_OFF,NOT_HS
3420,كلنا عيوب الا من ستر ربنا علينا <LF>ربنا يسترك و يسترها معاكي و عليكي و يحبك و يحبب فيكي خلقه اكتر و اكتر ،ربنا يجعلك في مل خطوه سلامه و حب منه و من الناس ليكي ، يا رب يحعلك مستجابه الدعاء و يتقبل صالح الدعاء ليكي من لحظه ما اتولدتي يا ... يا طيبه ،بحبك جدا . URL,NOT_OFF,NOT_HS
3421,RT @USER: اللهم يا قادر على نسف الجبال انسف مابي وبأبني من مرض وتعب برحمتك يا أرحم الراحمين يارب يا من تقول للشئ كن فيكون يارب انسف من…,NOT_OFF,NOT_HS
3422,@USER يا شيخ يا شاعر يا رجال,NOT_OFF,NOT_HS
3423,السيناريو يا جماعة السيناريو 💛💛🖤🖤<LF>بعد 2-0 تجي 2-2 وهدف الفوز 88 آسف يا عميد والله آسف يا كبيييييير يا مونديالي,NOT_OFF,NOT_HS
3424,يا الورش يا السكة الحديد <LF>يا مصانع نارا بتقيد,NOT_OFF,NOT_HS
3425,RT @USER: هيا حرب علي الأهلي وحرب علي الخطيب<LF>واحنا جمهور الأهلي في ضهر رئيس الأهلي أيا كان هو مين <LF>معاك يا أهلي للنهاية معاك يا خطيب ل…,NOT_OFF,NOT_HS
3426,@USER 😁😁😁 يعني العلويه اللي فكحتها كبيره وتنشب في الفتحه يثبت عليها الزنى واللي فكحتها صغيره ويسهل عبورها بريئه لعنة الله عليكم يا علوية سوريا الانجاس يا كفار يا مشركين والله من العار ان تحكمون الأغلبيه السنيه لعقود,OFF,HS
3427,@USER @USER يا حمار شرقي😂🤣<LF>يا منحرف ان كنا ناكل القات فانتم تتعاطون المخدرات يا منحرفين🤣😂,OFF,NOT_HS
3428,ألا يا وجه البدر ألا يا أجمّل أحساس عشته❤️❤️❤️,NOT_OFF,NOT_HS
3429,انا يا تكلمني الدنيا كلها يا محد يكلمني,NOT_OFF,NOT_HS
3430,يا زين ايامي يا خلي 💔 URL,NOT_OFF,NOT_HS
3431,يا جمال الصبح يا شمس النهار <LF>يا مليح الوجه يا صباحي انا ♡,NOT_OFF,NOT_HS
3432,RT @USER: يا شال الهوى غطية يا نسيم الاطبا دوية<LF>وتحاسبى يا غربة علية بكينى واضحكى لية ..,NOT_OFF,NOT_HS
3433,RT @USER: يا خطيرة يا نانسي وبتشتغلي سياسة يختي،،انتي الام المثالية للشعب المصري URL,OFF,NOT_HS
3434,@USER ربيع عربي يا كلب يا كلب يا كلب لا تتكلم على الجزائر يا نجس لا انت ولا غيرك يا كلب نحن نعلم جيدا ما نفغل فالزم الصمت يا سفيه ...المرة القادمة سأتكلم بكلام+18,OFF,NOT_HS
3435,ميسي يا قليل الادب يا سافل يا واطي,OFF,NOT_HS
3436,#صباحك_بيضحك_مع_يونس<LF>يلا يا صبحاوية يا جدعان كل اللي معملش لايك وشير لبوست الحلقة يدخل يعمل حالا<LF>اللينك اهو<LF>URL,NOT_OFF,NOT_HS
3437,RT @USER: يا اخوان يا عالم يا عرب يا مسلمين<LF>هناك حالات انتشرت بمقاطع فيديو عبر برامج التواصل الاجتماعي<LF>🔺 عوائل من #البدون 🔺 يسكنون<LF>في…,NOT_OFF,NOT_HS
3438,@USER يا محرر يا بهيم<LF>انشر خبر عن #امام_اوغلو_المجد<LF>ولا بسطار العصملي داعس على اصابعك مثل ما يدعس على شوارب عزمي و خميم,OFF,HS
3439,RT @USER: يا مسكين ، يا مديون ، يا مريض ، يا مهموم ، يا عقيم<LF>،<LF>احفظ هذا الدعاء بقلبك واحفظه بالمفضلة<LF>،<LF>كان رسول الله ﷺ صلى الله عليه و…,NOT_OFF,NOT_HS
3440,فين #_احمد_محى_الدبن <LF> يا سيسى يا ابن الحرام URL,OFF,NOT_HS
3441,@USER و انت طيب يا حبيبي ربنا يخليك يا ابوحميد❤❤❤,NOT_OFF,NOT_HS
3442,@USER أمين يا رب.. شكراا يا ريناد يا قلبييي😘♥️,NOT_OFF,NOT_HS
3443,RT @USER: ماشاء الله عليك يا ترعة المفهوميه يا بير النباهه يا فيلسوف الحمير 😂 URL,OFF,NOT_HS
3444,RT @USER: يا فرحة العمر يا أغلى الحبايب كثير <LF>من جيتني بخير و أشعاري ماهي تختصر @USER,NOT_OFF,NOT_HS
3445,RT @USER: الحممممدلله الحمممدلله يارب شكراً للمعيوف شكراً يا ابو ابرهيم شكراً يا اسطورة الحراسه السعوديه ..<LF>النوايا الطيبه دائماً تكسب 💙💙…,NOT_OFF,NOT_HS
3446,يا سلام عليك يا #صلاح يا رافع راسنا دايما,NOT_OFF,NOT_HS
3447,RT @USER: يا شبية العافية يا أجمل من عرفت <LF>ما ابدلك لو السماء تمطر أحباب 🖤..,NOT_OFF,NOT_HS
3448,@USER احداد ايه بس يا صقر يا عم نلعب دى مبنلعب واحداد ده ميقعدش بديل اصلا وكهربا ميخرجش من الملعب,NOT_OFF,NOT_HS
3449,RT @USER: انا يا نايم يا بنام يا فيني نوم مادري متى اعيش يومي مثل الناس.,NOT_OFF,NOT_HS
3450,يا غر يا مغرور يفداك هالجيل💙,NOT_OFF,NOT_HS
3451,@USER @USER وانت ايه؟ يا حج اسماعيل يا حج اسماعيل 😂,NOT_OFF,NOT_HS
3452,@USER تسلملى يا آشو يا رافع معنوياتنا 😊,NOT_OFF,NOT_HS
3453,في حد جنبنا مشغل اغنية أهو جه يا ولاد أهو جه يا ولاد ، اصابني التوتر والله,NOT_OFF,NOT_HS
3454,@USER @USER هههههههههههههههههههههههههههههههههههههههههههههههههههههههه يا عميد النوادي يا اتحاد يا ابو دم خفيف,NOT_OFF,NOT_HS
3455,RT @USER: #القادسيه_الكويت <LF>ياهلااااااااااااا يا كويتاوي ياهلااااااااااااا<LF>ياهلااااااااااااا يا كويتاوي ياهلااااااااااااا<LF>ياهلاا…,NOT_OFF,NOT_HS
3456,كلمات بحروف من ماس تجعل القلب يبكي فرحا وفخرا وعشقا وتنحني الروؤس قداسة لأعظم واغلى وطن . إنها مصر يا سادة إنها مصر يا سادة إنها مصر يا سادة إنها مصر يا سادة ..🇪🇬🇪🇬🇪🇬🇪🇬 URL,NOT_OFF,NOT_HS
3457,"@USER طيب يا متخرج يا فاهم..<LF>دور جني كيف تبيه يمثَّل برأيك؟<LF>وإذا ""مو لازم شخص اللي يمثل"" تبي الباب يمثل يعني؟",NOT_OFF,NOT_HS
3458,@USER @USER يا مشافي يا آلله شافي كل مريض يا آلله,NOT_OFF,NOT_HS
3459,@USER @USER يا صباح الجمال يا صباح العسل يا صباح الفل URL,NOT_OFF,NOT_HS
3460,RT @USER: يا كسفتك يا حازم يا حازم URL,NOT_OFF,NOT_HS
3461,@USER حسبي الله ونعم الوكيل يا كفر يا مشركين لعنة الله عليكم وعلى اتباعكم,OFF,NOT_HS
3462,@USER هههههه يا فرحتك يا حمد بن جاسم ..<LF>حقيقة الإفلات من العقاب بدأه الأب العاق الذي عق والده وطارده دوليا عن طريق الانتربول وعبث بأمن الدول العربية وتسبب في قتل الآلاف من مواطنيهم وساعد بكل ما يملك تواطأً مع حماس لتدمير السلطة وتسليم القدس لإسرائي,OFF,NOT_HS
3463,@USER @USER السلام عليك يا سيدي ويا مولاي يا أبا الفضل العباس ع,NOT_OFF,NOT_HS
3464,يا ميسر كل عسير يا الله<LF>يسر أمورنا واشرح صدورنا و وفقنا لكل ما هو خير 🙏⁦❤️⁩,NOT_OFF,NOT_HS
3465,يا دمع بلاش تجيلنا يا زمن علي ايه ناويلنا 🎶,NOT_OFF,NOT_HS
3466,RT @USER: @USER يا ودود يا ودود ياذا العرش المجيد يا مبدئ يا معيد يا فعالاً لما تريد أسألك بنور وجهك الذي ملأ أركان عرشك وأسأل…,NOT_OFF,NOT_HS
3467,يا غايتي كل ليلة يا حلمي كل يوم,NOT_OFF,NOT_HS
3468,RT @USER: يا عصبي يا محمد بن فيصل😂,NOT_OFF,NOT_HS
3469,@USER يا حراق يا جنش بالخمسه 🔥🔥,NOT_OFF,NOT_HS
3470,RT @USER: وعلي رائ الريس ستموني <LF>تعبت من كتر الجفا والدمع منك اختفي واخص عليك يا قفا اه يا قفا يا قفا,NOT_OFF,NOT_HS
3471,تابع ادعووقل:يا كافي الأسواء يا شافي الادواء. يا جبار أجبر حالي. ياالله يا رب يا رحمن يا رحيم يا ودود يا كريم يا سلام يا جبار يا غفار يا وهاب يا رزاق يا فتاح ياعليم يا باسط يا رافع يا لطيف ياخبير يا شكور يا سميع يا عليم يا خبير يا مقيت يا مجيب يا قوي يا متين يا ولي يا حميد .,NOT_OFF,NOT_HS
